ID,Text,Date,User Name,Screen Name,Profile Picture,Positivity,Technicality,Relevancy
1214915500649697300,@marcorubio @TheEconomist @Trade_Talks @EconSocietyRU@RUEconomics @neruec @finance_univ @kommersant @RBC @VedomostiCorp @OpenEconomyNews @moscow_exchange @bnkirov @finanzru  @EconCulture @twrain @mkomsomolets @komsomolets_nn @city_kr @ViatkaRN @Kirov_City  @region_ugra https://t.co/OuLRAch7Wu https://t.co/rAQAoD4t5j,Wed Jan 08 14:23:22 +0000 2020,Nikolay Khan,niko_khan,http://pbs.twimg.com/profile_images/867385620594917377/Ym_4759s_normal.jpg,0,0,0
1214909884094931000,"Read the latest blog post from Ten Thousand Coffees, 'Mentorship: Expectation vs. Reality'. https://t.co/RpysOC26jQ  Sign up as a mentor or mentee on our SMU Cafe online network, powered by @10KCoffees and @RBC #RBCFutureLaunch. https://t.co/5TfS5Y8Nn7 https://t.co/4VW8chg2Mi",Wed Jan 08 14:01:02 +0000 2020,SMU Alumni,SMUAlumniHfx,http://pbs.twimg.com/profile_images/1156998608446722048/2SrNi9rh_normal.jpg,0,0,0
1214909819255001000,"@RBC is proud to be the Presenting Sponsor of the 5th Annual #ShesGotGameUofG Gala hosted by the @gryphonsguelph on Feb 15th, the evening celebrates and supports Gryphon female athletes. Tickets are available at: https://t.co/HeT75vV7Vf https://t.co/y90KKRXrv1",Wed Jan 08 14:00:47 +0000 2020,"Nick Benincasa, CFP",RBCNicBenincasa,http://pbs.twimg.com/profile_images/892402047768829952/ySNocXqN_normal.jpg,0,0,0
1214904424939901000,"@abinbev @UmbroUSA New year, new partner. 👀Excited to welcome @RBC aboard as the Official Financial Partner of the Rising 25 Award and Gala!As the Official Financial Partner, RBC will see its logo appear on the sleeve of the Rising 25 FC jersey.https://t.co/mcSmRv1krI",Wed Jan 08 13:39:21 +0000 2020,Front Office Sports,frntofficesport,http://pbs.twimg.com/profile_images/1141676579283701760/O7v73PJd_normal.png,0,0,0
1214903034410610700,@TD_Canada Why is your bank so slow at distributing spin out shares of $ZEU? Many banks have already distributed including @RBC  Your bank is one of the last to the show. Might be time to switch banks.,Wed Jan 08 13:33:49 +0000 2020,Brendon,Brendone5,http://pbs.twimg.com/profile_images/1210584530354130946/z869zNuT_normal.jpg,1,0,1
1214901041638051800,"Packed house for @economicclubca Annual Economic Outlook. “Big 6� economists discuss the economic forecast for 2020, moderated by @PattieCTV #ECOutlook2020 💸💰@scotiabank @RBC @TD_Canada @nationalbank @BMO @cibc https://t.co/ItQThKIs1m",Wed Jan 08 13:25:54 +0000 2020,Elizabeth Wagdin,ewagdin,http://pbs.twimg.com/profile_images/994677263143657474/GnQcKkH4_normal.jpg,0,0,0
1214900204207517700,Big six chief economists once again deliver sharp analysis of what lies ahead for Canada’s economy in 2020. Thank you @economicclubca and @PattieCTV for a great #ECOutlook2020. #cdnpoli #cdnecon @BMO @cibc @nationalbank @TD_Canada @RBC @scotiabank https://t.co/g4a1KKJeEb,Wed Jan 08 13:22:35 +0000 2020,Canadian Bankers Association,CdnBankers,http://pbs.twimg.com/profile_images/1194257054665527301/OH-lGC01_normal.jpg,0,0,0
1214900036263219200,"@SumanB2727 @stratorob @BankAlbilad @YESBANK @SAIBLIVE @Westpac @SABBBank @NAB @CommBank @BancoSabadell @CreditSuisse @RBC I see Axis Bank @ 84, ICICI Bank @ 69; SBI @ 29; BoB @ 77 Kotak M. Bank is not in the Top 100.#YesBank Rocks @ 32",Wed Jan 08 13:21:55 +0000 2020,Stocks Ki Baat,stockskibaat,http://pbs.twimg.com/profile_images/1150010994904596482/Jgi2rnb0_normal.png,0,0,0
1214895803820589000,"Welcoming our new followers@TDCTodayHalton @TDCTodayToronto #SUPERBOWL, here comeAdvertise your brand at the GAME2020@Hefty @ParamountFoods @UNTUCKit @CTJumpstart @TheDanielsCorp @BatonRougeSteak @RBC @LeggatAutoGroup @toyotaancaster @BurlingtonEcDev @BisonTransport @Rotary https://t.co/bVluhRX8H2",Wed Jan 08 13:05:05 +0000 2020,The Disability Channel,TDChannel1,http://pbs.twimg.com/profile_images/1197853768278298625/uDIrm0-8_normal.jpg,0,0,0
1214881977834365000,"🎙�The Challenge Of Navigating The Financial World For Newcomers, on the Moolala podcast:We talk to Ivy Chiu from @RBC about the initiatives they have to help newcomers navigate the challenges of the financial world.https://t.co/ulisGEA9or#personalfinance https://t.co/5SXtJFfbNG",Wed Jan 08 12:10:09 +0000 2020,Bruce Sellery,brucesellery,http://pbs.twimg.com/profile_images/1124409718246641664/3MXfzdXJ_normal.png,0,0,0
1214881691476660200,@NCNMRwanda @MoHRwanda @DianeGashumba @Rwanda_Edu @RBC Twe twabikoze  byose tugakora na application ya license ko ntazo turabona?. Amezi abaye 2,Wed Jan 08 12:09:01 +0000 2020,Nshimiyimana Jean Bosco,Nshimiy49531009,http://pbs.twimg.com/profile_images/1180216760315850752/MV8gYUzw_normal.jpg,0,0,0
1214880695631458300,"How are your peers approaching climate-related financial disclosure? On 23 Jan, Emma Rogers from @RBC joins #CDSB to discuss their enterprise climate strategy, risks and opportunities and scenario analysis. Click here to register: https://t.co/gnlyoLOZFa #TCFDAction https://t.co/alZX6J6GNC",Wed Jan 08 12:05:03 +0000 2020,CDSB,CDSBglobal,http://pbs.twimg.com/profile_images/607914089264910336/tC3qScog_normal.png,0,0,0
1214880418236776400,@stratorob @stockskibaat @BankAlbilad @YESBANK @SAIBLIVE @Westpac @SABBBank @NAB @CommBank @BancoSabadell @CreditSuisse @RBC where is kotak and HDFC @ 80,Wed Jan 08 12:03:57 +0000 2020,Suman,SumanB2727,http://pbs.twimg.com/profile_images/1215329164225441792/zNy5kcv8_normal.jpg,0,0,0
1214878196170145800,Today! Join us for our Annual Economic Outlook presented by @CPA_Ontario x @economicclubca ✨ as the “Big 6� economists discuss the economic forecast of 2020 #ECOutlook2020 @scotiabank @RBC @TD_Canada @nationalbank @BMO,Wed Jan 08 11:55:07 +0000 2020,The Economic Club,economicclubca,http://pbs.twimg.com/profile_images/1206705967859142658/20zAeYNE_normal.jpg,0,0,0
1214876393131016200,@stratorob @tweetvikas00 @BankAlbilad @YESBANK @SAIBLIVE @Westpac @SABBBank @NAB @CommBank @BancoSabadell @CreditSuisse @RBC Yesbank on 32 😃,Wed Jan 08 11:47:58 +0000 2020,Bhavin Chaniyara,bhavinchaniyara,http://pbs.twimg.com/profile_images/971378640993832960/I4QDosSn_normal.jpg,0,0,0
1214873885646164000,"This would make no any sense at all. � I wonder about the thought process @RBC. I would love to understand how #CRM would help compete against #AWS... Seems like someone is confusing IaaS, PaaS and SaaS. $MSFT, $GOOG, $CRM #PersonalOpinion https://t.co/PBPoaFtU7U",Wed Jan 08 11:38:00 +0000 2020,Semir,realSemir,http://pbs.twimg.com/profile_images/378800000533499175/4d83419da23f7c4da6eb3e4a246d2319_normal.jpeg,0,0,0
1214871234686488600,@KellyRichmondBC @RBC @cibc @TD_Canada @CarolDayRmd @bogberry @Harold_Steves Use a credit union. Try VanCity.,Wed Jan 08 11:27:28 +0000 2020,Eve Thorne,5Explorer,http://pbs.twimg.com/profile_images/1126401863635488770/X7q4YaY2_normal.png,0,0,1
1214864586651734000,Here our overview of the top 100 digital banks. Congrats to all. https://t.co/04vCMdn0Lm @bankalbilad @yesbank @saiblive @westpac @sabbbank @nab @commbank @bancosabadell @creditsuisse @rbc #fintech #AI #Cloud #VRTeam https://t.co/X9umy8xuVQ,Wed Jan 08 11:01:03 +0000 2020,🔹Dr. Robin Kiera🔹,stratorob,http://pbs.twimg.com/profile_images/1081644975333478401/_Csd-JKp_normal.jpg,0,0,0
1214864273408745500,@Rodney_Mercer @TD_Canada That exactly what @RBC and @scotiabank did to our family. Do people actually think they dont meet at top levels to find new ways to part people from their money?  Thry post massive profits annually on backs of mom and pop business and joe and jane public. ever see 5% credit card?,Wed Jan 08 10:59:48 +0000 2020,EL LOBO,CDNConfucius,http://pbs.twimg.com/profile_images/704484228747141120/BzgcDi42_normal.jpg,0,0,1
1214853941403562000,"@NCNMRwanda  iramenyesha abaforomokazi,abaforomo n’ababyaza  bakoze ikizamini cyanditse kibinjiza mu mwuga  ko practical examination igice cya Kabiri  kizatangira kuwa Kabiri tariki 04 Gashyantare 2020.Murakoze.Ubuyobozi bwa NCNM.@MoHRwanda @DianeGashumba @Rwanda_Edu @RBC",Wed Jan 08 10:18:45 +0000 2020,NCNM Rwanda,NCNMRwanda,http://pbs.twimg.com/profile_images/491582971908853760/uzWJW1w0_normal.jpeg,0,0,0
1214848359363575800,Looking for a personal finance FREE short course for anyone? Great resource @saskatooniec �@SaskFinLit�                      Personal Finance Essentials is a partnership between �@RBC� and �@mcgillu� �and a must see!   https://t.co/XyVzY86OX8,Wed Jan 08 09:56:34 +0000 2020,Janet Uchacz-Hart,juchaczhart,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0
1214826266240503800,@KellyRichmondBC @RBC @cibc @TD_Canada @CarolDayRmd @bogberry @Harold_Steves Yes. I hope .@jjhorgan  @GeorgeHeyman  &amp; .@adriandix r prepared for this.. it may even arrive next year.. winter northern hem temps r on the warm side. I can't understand y BC gov #bcleg has not declared #ClimateEmegency yet.We should prepare #bcpoli .@BowinnMa @bcndp #yvr,Wed Jan 08 08:28:46 +0000 2020,Climate Watcher,pmagn,http://pbs.twimg.com/profile_images/1210654651139313664/-lVwVlFo_normal.jpg,0,0,0
1214811124119421000,$bioaq get the story straight @TDAmeritrade @realDonaldTrump @cnnbrk @RBCCanadianOpen @RBC @MsAmyMacPherson @mjarlette https://t.co/eCF3TTJiuK,Wed Jan 08 07:28:36 +0000 2020,ringerzinger,ringerzinger1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0
1214810213213098000,Do you not get it @RBC and @TDAmeritrade and @FINRA ??home boy hit it big with a ~5CAD$ per share distribution on his $bioaq shares way back in early October and we still IN THE DARK @cnnbrk @MsAmyMacPherson @Fidelity ANYONE WANT TO INVESTIGATE THIS FRAUD FOR SOME CHING$$$ https://t.co/R8uoNn0fHJ,Wed Jan 08 07:24:59 +0000 2020,ringerzinger,ringerzinger1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0
1214807965909172200,A BETTER WORD FOR #PAWN MAY BE #BITCH wtf is up @PwC @PwC_Canada @KKR_Co @cnnbrk @SeekingAlpha @Aramco @RBC I know rbc accidentally made a distribution is October but WE WANT YOU @Aramco !!!! We can take you out of petro and to the next level! https://t.co/bbYdcA7khM,Wed Jan 08 07:16:03 +0000 2020,ringerzinger,ringerzinger1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0
1214807289191751700,Once upon a time @PwC_Canada was @KKR_Co pawn. @cnnbrk @SeekingAlpha @TDAmeritrade @RBC @Fidelity @business @Aramco you guys want an opportunity of a lifetime?! @MsAmyMacPherson @mjarlette https://t.co/aOQdVbNJxN,Wed Jan 08 07:13:22 +0000 2020,ringerzinger,ringerzinger1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,0
1214805226739421200,@TheEconomist @Trade_Talks @EconSocietyRU@RUEconomics @neruec @RUFinancial @easyfinanceru @finance_blog @Russian_Economy @CREFreedom @finance_univ @kommersant @RBC @OpenEconomyNews @moscow_exchange  @bnkirov @UBRR_team @vlad_zhukovskiy @Saleksashenko @finanzru @EconCulture https://t.co/r8C1u4bzMO https://t.co/X2XGGrQEmC,Wed Jan 08 07:05:10 +0000 2020,Nikolay Khan,niko_khan,http://pbs.twimg.com/profile_images/867385620594917377/Ym_4759s_normal.jpg,0,0,0
1214796774734385200,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC LOL!😂 Good talk.  Off to bed here.,Wed Jan 08 06:31:35 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,0
1214796479530815500,"@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC I don’t say it, the Constitution says it :)",Wed Jan 08 06:30:25 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214796178610503700,"@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC See, now you're in ""a lot has changed since 1763"" mode.  It's pretty darn hypocritical to say ""the 1763 proclamation is what we go by! Period.""...then revise it as you see fit based upon what Canada (do you call them settlers or colonists again?) did in the intervening years...",Wed Jan 08 06:29:13 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214795163702218800,"@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Nope. Sec. 25 says ""any rights or freedoms that have been recognized by the Royal Proclamation of October 7, 1763"".  That includes the HBC, no?.  It's in the proclamation.",Wed Jan 08 06:25:11 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214795154130784300,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Oh and HBC sold its land to Canada in 1867. Most of BC was not part of that sale.,Wed Jan 08 06:25:09 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214794563509837800,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The Charter settled that.,Wed Jan 08 06:22:48 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214794442403528700,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC India had an overwhelmingly larger population that gave them an advantage.,Wed Jan 08 06:22:19 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214794395075002400,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC That doesn't seem fair. King George III's document that you say holds precedent gave the land to HBC.  So only some of the document is valid?  Which parts?  Who decides?,Wed Jan 08 06:22:08 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214793861395972000,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC The FN didn’t have the opportunity to take back their country like the Indians did because they were decimated by smallpox (given infected blankets) and then herded onto residential schools.,Wed Jan 08 06:20:00 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214792739126050800,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC So the land shown on the map belongs to HBC?  For keeps?,Wed Jan 08 06:15:33 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214792500851835000,"@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Yes. And as there was existing title on Wet’suwet’en lands at the time of HBC contact, they couldn’t claim rights to that land.",Wed Jan 08 06:14:36 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214792152154140700,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Juuuust as soon as you actually read the proclamation you're so fond of.   Do you agree with the whole thing? https://t.co/PeJi27qeNo,Wed Jan 08 06:13:13 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214791921622630400,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Interestingly it WAS an HBC trader who first came in contact with the Wet’suwet’en and wrote back to his superiors that the Wet’suwet’en has a Title System which was unique for FN at that time.,Wed Jan 08 06:12:18 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214791449562120200,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Lol this was fun but Canadian Charter of Rights and Freedoms (Constitution Act 1984) Section 25 READ IT.,Wed Jan 08 06:10:25 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214791175103643600,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC So HBC is in!  Woohoo!,Wed Jan 08 06:09:20 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214790847025205200,"@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Section 25 of the Charter guarantees“any rights or freedoms that have been recognized by the Royal Proclamation of October 7, 1763�",Wed Jan 08 06:08:02 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214790768348422100,"@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC I see the gap:  you're reading an interpretation of the document, while posted a link to the actual words.  Read the words and think for yourself.  Or is that not a UBC thing?",Wed Jan 08 06:07:43 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214790313354514400,"@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Bubba, bubba, reeeead your own link. https://t.co/wu9myCt6SI",Wed Jan 08 06:05:55 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214790220899483600,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC That's the link I posted.  So help me understand:  does the Indigenous claim equal the HBC claim?  Or do you feel George meant one more than the other? Because I fail to see how you can cherry-pick bits of a 257 year old document with a straight face.  All or nothing?,Wed Jan 08 06:05:33 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214790049323073500,@fireballka7 @RBC @TDAmeritrade @Fidelity @etrade @MsAmyMacPherson @cnnbrk @SeekingAlpha Figure it out kitten. Only people that need to see this tweet are tagged and they know that the walls are caving in. @PwC   @PwCUS @PwC_Canada @MsAmyMacPherson @mjarlette,Wed Jan 08 06:04:52 +0000 2020,ringerzinger,ringerzinger1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,1
1214790034139701200,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Lololol. You didn’t even read your own link. I just copied and pasted from what you sent and sent it back to you. 😂,Wed Jan 08 06:04:48 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214789403022741500,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Wrong again.  I gave you a link.  Why won't you read it?,Wed Jan 08 06:02:18 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214789388732731400,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Here is my Alma Mater to further explain it to you. Interesting how you’re caught up on the corporate bit 🤑https://t.co/wu9myCt6SI,Wed Jan 08 06:02:14 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214788897307119600,"@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC In the Royal Proclamation, ownership over North America is issued to King George. However, the Royal Proc explicitly states that Aboriginal title has existed and continues to exist, and that all land would be considered Aboriginal land until ceded by treaty.",Wed Jan 08 06:00:17 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214788230626693000,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Not really. You ought to actually read it.  Especially since you're attempting to be a twitter expert on the thing.  My fave part is the HBC bit.  Who knew they have the rights to all that land!!  I'll make a mint from my shares!,Wed Jan 08 05:57:38 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214787853722374100,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC It forbade all settlement west of a line drawn along the Appalachian Mountains.,Wed Jan 08 05:56:08 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214787523936804900,@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC I did read it. It's right here.  clearly you have not?https://t.co/GVBe1RAv4E,Wed Jan 08 05:54:50 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214787336967356400,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Reeeeead the document it clearly demarcated boundaries that have nothing to do with the HBC. Please reaaad and the re-read and then get a map and look at the settler boundaries.,Wed Jan 08 05:54:05 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214787264808509400,"@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Or is only some of King George III's proclamation still valid? The bits you like, but not the rest?",Wed Jan 08 05:53:48 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214786967050678300,"@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC But it says HBC right in the same paper you believe is the precedent for everything else!  Have you seen what they got??  ""within the limits of the Territory granted to the Hudson’s Bay Company"". Look! https://t.co/gP73W167TX",Wed Jan 08 05:52:37 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214783124543918000,"@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC A corporate mentality I see. A tip,  countries are not corporations.",Wed Jan 08 05:37:21 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214782744644817000,"@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Not at all.  'Nuff said.  I mean, what's really changed since 1763?  But that reminds me I should buy some shares in the Hudson's Bay Company, since they're mentioned prominently in the declaration as well!",Wed Jan 08 05:35:50 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214782261209383000,@RBC do tell us about that check........$bioaq https://t.co/cCbDfHRmhQ,Wed Jan 08 05:33:55 +0000 2020,Holly,Loansbyholly,http://pbs.twimg.com/profile_images/1197695092150063104/ajCFikuF_normal.jpg,0,0,1
1214781899417292800,"@RyanPalmerPGA @SonyOpenHawaii @UnitedRentals @unisyscorp @RBC @JaniKingTowel @JaniKingClean @ThriveHiveSE @Titleist @projock It’s supposed to blow 30 tomorrow here in Amarillo, you should feel right at home.  We’ll tee it up at Ross and wish you good luck.",Wed Jan 08 05:32:29 +0000 2020,Matthew Elders,mattelders,http://pbs.twimg.com/profile_images/180207232/Picture_029_normal.jpg,0,0,0
1214781889678106600,@ringerzinger1 @RBC @TDAmeritrade @Fidelity @etrade @MsAmyMacPherson @cnnbrk @SeekingAlpha Care to Elaborate on this statement?,Wed Jan 08 05:32:26 +0000 2020,Fireball,fireballka7,http://pbs.twimg.com/profile_images/1049498534674923520/z6wcjqn0_normal.jpg,0,0,0
1214781113660371000,"@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Yes, and do you know the English still hold up the Magna Carta as the Principles of the Westminster Parliamentary System? Or are you a corporate clown that thinks countries have no history?",Wed Jan 08 05:29:21 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
1214780574017044500,"@Marinasarr @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC Thanks for the clarification! You should have just said ""because King George III said so!"" Consider me convinced!",Wed Jan 08 05:27:13 +0000 2020,BubbaFett33,Bubbafett33,http://pbs.twimg.com/profile_images/613051361177964544/fWI89LZJ_normal.jpg,0,0,1
1214779694610092000,@RyanPalmerPGA @SonyOpenHawaii @UnitedRentals @unisyscorp @RBC @JaniKingTowel @JaniKingClean @ThriveHiveSE @Titleist @projock Windy Hawaii like a West Texas windstorm. Just right for a Sandie!,Wed Jan 08 05:23:43 +0000 2020,Don Hancock,DonHancock4,http://pbs.twimg.com/profile_images/893228078511538177/ONHhlhVP_normal.jpg,0,0,0
1214779105524142000,Really @RBC ? You going to accidentally hit someone with a $bioaq distribution and not provide details? @TDAmeritrade @Fidelity @etrade @MsAmyMacPherson @cnnbrk @SeekingAlpha,Wed Jan 08 05:21:22 +0000 2020,ringerzinger,ringerzinger1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,1
1214778610231300000,Ay @mjarlette @PwC @PwC_Canada you boys want to provide an honst update or are you ready for some more fraud accusations on your record? @MsAmyMacPherson @cnnbrk @OPP_News @Canada @SeekingAlpha @TDAmeritrade @RBC don’t forget about the distribution you haven’t provided detailsfor,Wed Jan 08 05:19:24 +0000 2020,ringerzinger,ringerzinger1,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,0,0,1
1214777630798401500,@Bubbafett33 @ChadRoberts529 @CJusticeTO @jjhorgan @JustinTrudeau @theJagmeetSingh @RBC I’ll explain it simply for you. Wet’suwet’en have always had a title system to their lands. Royal Proclamation 1763 tells SETTLERS to stay off. Charter Sec. 25 guarantees Royal Proc. Delgamuukw reaffirms. No need to compromise further to Settler court whims,Wed Jan 08 05:15:31 +0000 2020,ZambaZa,Marinasarr,http://pbs.twimg.com/profile_images/1124504037213257730/jtlJNn40_normal.jpg,0,0,1
